Index,Release Note,Release Note With Abstraction
1,"Patch Changes


#2372 2cccf48 Thanks @neurosnap! - Added a channel property to the SagaMiddlewareOptions to reflect its runtime support.


Updated dependencies [2cccf48]:

@redux-saga/core@1.2.3


","Patch Changes
2372 2cccf48 Thanks @neurosnap! - Added a channel property to the SagaMiddlewareOptions to reflect its runtime support.
Updated dependencies [2cccf48]:
@redux-saga/core@1.2.3"
2,"Patch Changes

#2372 2cccf48 Thanks @neurosnap! - Added a channel property to the SagaMiddlewareOptions to reflect its runtime support.
","Patch Changes
2372 2cccf48 Thanks @neurosnap! - Added a channel property to the SagaMiddlewareOptions to reflect its runtime support."
3,"Patch Changes


#2340 345b828 Thanks @neurosnap! - throttle now accepts a channel as originally intended


Updated dependencies [345b828]:

@redux-saga/core@1.2.2


","Patch Changes
2340 345b828 Thanks @neurosnap! - throttle now accepts a channel as originally intended
Updated dependencies [345b828]:
@redux-saga/core@1.2.2"
4,"Patch Changes

#2340 345b828 Thanks @neurosnap! - throttle now accepts a channel as originally intended
","Patch Changes
2340 345b828 Thanks @neurosnap! - throttle now accepts a channel as originally intended"
5,"Patch Changes


#2324 2466c79 Thanks @neurosnap! - Add LICENSE file


Updated dependencies [2466c79]:

@redux-saga/core@1.2.1


","Patch Changes
2324 2466c79 Thanks @neurosnap! - Add LICENSE file
Updated dependencies [2466c79]:
@redux-saga/core@1.2.1"
6,"Patch Changes

#2324 2466c79 Thanks @neurosnap! - Add LICENSE file
","Patch Changes
2324 2466c79 Thanks @neurosnap! - Add LICENSE file"
7,"Patch Changes

#2324 2466c79 Thanks @neurosnap! - Add LICENSE file
","Patch Changes
2324 2466c79 Thanks @neurosnap! - Add LICENSE file"
8,"Patch Changes


#2324 2466c79 Thanks @neurosnap! - Add LICENSE file


Updated dependencies [2466c79]:

@redux-saga/symbols@1.1.3
@redux-saga/types@1.2.1


","Patch Changes
2324 2466c79 Thanks @neurosnap! - Add LICENSE file
Updated dependencies [2466c79]:
@redux-saga/symbols@1.1.3
@redux-saga/types@1.2.1"
9,"Patch Changes

#2324 2466c79 Thanks @neurosnap! - Add LICENSE file
","Patch Changes
2324 2466c79 Thanks @neurosnap! - Add LICENSE file"
10,"Patch Changes


#2324 2466c79 Thanks @neurosnap! - Add LICENSE file


Updated dependencies [2466c79]:

@redux-saga/is@1.1.3


","Patch Changes
2324 2466c79 Thanks @neurosnap! - Add LICENSE file
Updated dependencies [2466c79]:
@redux-saga/is@1.1.3"
