Index,Message,Description
6071,docs: reorder crashReporter notes to make more sense (#16825)
6072,"Revert ""Bump v6.0.0-nightly.20190207"""
6073,chore: make crash-reporter specs not use URL module (#16840)
6074,fix: display empty menu item for non-visible submenus (#16832)
6075,fix: don't construct submenu if it's invisible (#16834)
6076,chore: add helper to wait for a window to load in a remote-safe way (#16837)
6077,refactor: implement chrome.i18n.getMessage() without the remote module (#16739)
6078,chore: bump chromium in DEPS to 72.0.3626.102 (#16830)
6079,ci: set MAS_BUILD=true on mas builds (#16824)
6080,chore: add standalone function deprecation helper (#16782)
6081,Bump v6.0.0-nightly.20190207
6082,feat: implement BrowserWindow.moveTop on X11 (#16629)
6083,fix: restore accidentally removed chrome-extension require (#16819)
6084,chore: re-export chromium patches (#16818)
6085,chore: improve existing error preservation in promisify (#16815)
6086,chore: dont log 100000000 chars of URL (#16800)
6087,"Revert ""Bump v6.0.0-nightly.20190206"""
6088,Bump v6.0.0-nightly.20190206
6089,"Revert ""build: hack around GitHub upload API failure / flake (#16663)"" (#16802)"
6090,"Revert ""Bump v6.0.0-nightly.20190206"""
6091,chore: fix ts config to not complain about extraneous files (#16790)
6092,Bump v6.0.0-nightly.20190206
6093,chore: bump chromium in DEPS to 72.0.3626.99 (#16779)
6094,Bump v6.0.0-nightly.20190206
6095,build: remove non-arm vstsJobs (#16793)
6096,ci: make macOS CI faster (#16766)
6097,ci: run lint on CircleCI (#16791)
6098,chore: depend on mojo audio and video in BUILD.gn (#16785)
6099,docs: fix security doc url check (#16775)
6100,docs: added webContents.getType() method (#16767)
6101,build: use typescript for internal Electron JS code (#16441)
6102,feat: allow Menu.buildFromTemplate() to accept MenuItems (#16697)
6103,refactor: use ipcRendererUtils.invokeSync / ipcMainUtils.handleSync (#16759)
6104,docs: add some troubleshooting info related to win_delay_load_hook (#16764)
6105,fix: do not increase ref-counting in wrong thread (#16738)
6106,fix: make getUserMedia APIs work again on C72+ (#16763)
6107,docs: improve app.commandLine documentation (#16757)
6108,chore: fix dependency vulnerabilities (#16756)
6109,chore: remove release notes semantic PR map (#16758)
6110,chore: auto-format GN and python files in our precommit (#16722)
6111,refactor: crashReporterInit (#16729)
6112,chore: bump chromium in DEPS to 72.0.3626.94 (#16745)
6113,refactor: remove js2asar.py and port logic to JS in more readable / GN-style way (#16718)
6114,build: ensure index.json is actually valid JSON before uploading (#16518)
6115,"chore: update issue template, comment out instructions (#16721)"
6116,docs: we shouldn't promisify net apis (#16736)
6117,refactor: remove ServiceWorker APIs from WebContents (#16717)
6118,chore: bump chromium in DEPS to 72.0.3626.90 (#16710)
6119,fix: crash when calling setProgressBar on macOS (#16374)
6120,feat: support capslock  and numlock as accelerators (#16719)
6121,chore: remove unused variable in removeWindow (#16715)
6122,chore: fix falsy comments edge case in release notes (#16720)
6123,refactor: enforce naming of ipcMainInternal (#16689)
6124,Add missing let (#15746)
6125,docs: Recommend use of callback with dialog.showSaveDialog (#16649)
6126,ci: move mac release tests to nightly cron job (#16685)
6127,refactor: implement inspector APIs without the remote module (#16607)
6128,Add devtools API to inspect shared worker. (#16615)
6129,fix: show proper clerk notes in release notes script (#16659)
6130,Update menu.md (#16670)
6131,docs: fix referrer typedef in OnCompletedDetails (#16661)
6132,fix: shutdown after message loop is ready (#16671)
6133,build: hack around GitHub upload API failure / flake (#16663)
6134,feat: add window removeMenu() method (#16570)
6135,ci: build mac on CircleCI (#16552)
6136,ci: Run Windows Electron tests first to show those failures first (#16610)
6137,chore: Fix typo in AtomDownloadManagerDelegate::OnDownloadSaveDialogDone (#16646)
6138,chore: fix 'browserView' typo (#16621)
6139,feat: promisify contentTracing recording APIs (#16584)
6140,fix: improve the way frameless windows are handled on Windows (#16596)
6141,feat: flexible autoresize for BrowserViews (#16184)
6142,fix: use async save dialog for anchor download attribute (#16612)
6143,fix: update docs for protocol API (#16601)
6144,feat: promisify contentTracing.getCategories() (#16583)
6145,fix: expose aes-cfb ciphers from boringssl (#16573)
6146,fix: enable and update osr  (#16517)
6147,docs: remove nonexistent contentTracing methods (#16597)
6148,fix: don't forward IPC filtering events to app for dev-tools and extensions (#16565)
6149,chore: add miniak to troppers (#16590)
6150,feat: added process.electron to get the electron version in forked process (#16450)
6151,Fixed a little typo (#16550)
6152,fix: check the root window in MenuBar::SetPanelFocus (#16581)
6153,feat: move webFrame scheme privilege methods to main process (#16416)
6154,feat: add ELECTRON_DISABLE_SANDBOX env var (#16576)
6155,fix: execute session preload scripts in sandboxed renderers (#16538)
6156,fix: reject with error when url not loaded (#16571)
6157,fix: expose ripemd160 hash from boringssl (#16454)
6158,feat: promisify webContents.hasServiceWorker() (#16535)
6159,chore: fix promisify helper (#16544)
6160,fix: registerStreamProtocol callback with large chunks (#16532)
6161,feat: promisify cookies api (#16464)
6162,docs: cancel is optional in OnHeadersReceivedResponse (#16506)
6163,perf: and refactor: Code Scope + Minor Performance Improvement. (#16467)
6164,Electron timelines (#16496)
6165,chore: remove deprecated modules internally using remote.require in sandboxed renderer context (#15957)
6166,fix: check process.isMainFrame in sandboxed_renderer/init.js (#16500)
6167,fix: correctly destroy spellcheck client (#16448)
6168,Troubleshooting for Windows Driver Kit (#16405)
6169,Bump v6.0.0-nightly.20190123
6170,build: fix individual asset downloading in release script (#16493)
6171,ci: re-enable logging on CI (#16257)
6172,refactor: pass internal flag via IPC message struct for consistency (#16490)
6173,build: fail a build if some hooks don't succeed (#16369)
6174,test: untangle a chromium-spec test (#16456)
6175,ci: Update build timeouts (#16492)
6176,Merge remote-tracking branch 'origin/chromium-upgrade/72'
6177,"Revert ""feat: upgrade to Chromium 72.0.3626.52 (#16334)"""
6178,feat: preloads and nodeIntegration in iframes (#16425)
6179,feat: enable mixed-sandbox mode by default (#15894)
6180,feat: upgrade to Chromium 72.0.3626.52 (#16334)
6181,"fix: dont run window-setup on chrome:// protocol, introduced in b965e54efc1db8117fe5e9131ce071d1ddc47ed9 (#16489)"
6182,Try longer timeout on electron build
6183,backport patch to fix arm64 build of swiftshader
6184,backport patch to fix compilation error in test
6185,robustify async webview test
6186,feat: allow setting autoplayPolicy in webPreferences (#16396)
6187,fix: add patch to disable dcheck in inter_process_time_ticks_converter.cc
6188,fix: remove pretarget handler before window destruction
6189,backport v8 patch for linker issue in windows testing builds
6190,Implicitly bypass localhost when proxying requests.
6191,fix: detach webview instead of destroying it
6192,fix HandleKeyboardEvent merge failure
6193,add missing include for l10n_util.h on win
6194,wait for window to be focused in openDevTools test
6195,roll node
6196,add missing //components/feature_engagement dep needed for color_chooser_aura
6197,set autoplay policy to no-user-gesture-required by default
6198,update dom storage quota patch
6199,include glib.h in atom_main_delegate
6200,disable visibilitychange tests as the functionality is broken upstream
6201,Move the base/sys_info* files to base/system/
6202,Update GetAccessibleName() in view::ImageView and view::Button
6203,Remove menu_marker from MenuButton.
6204,Move ViewsDelegate::NotifyAccessibilityEvent to an observer pattern
6205,Remove CR_DEFINE_STATIC_LOCAL
6206,fixup! Use strong ownership for attached inner WebContents
6207,Add interface and Mac implementation for responsiveness::NativeEventObserver.
6208,fix: Initialize resource bundle for the browser process earlier
6209,chore: fix gn format error
6210,resource_coordinator_parts stub in BrowserProcessImpl
6211,tts was migrated to content
6212,Make webkitRelativePath interoperable
6213,Remove ResourceContext::GetRequestContext since it's no longer used.
6214,CORS -> Cors
6215,move pdf_compositor off ServiceContext/ServiceTest
6216,remove name parameter from AllowIndexedDB
6217,StoragePartition::ClearData no longer takes an OriginMatcher
6218,NativeWidgetMac::CreateNSWindow params changed
6219,ChildProcessData.{GetHandle() => GetProcess().GetHandle()}
6220,CurrentProcessInfo::CreationTime -> Process::Current().CreationTime()
6221,remove ipc/struct_destructor_macros.h
6222,REVIEW: Use strong ownership for attached inner WebContents
6223,replace base::AssertBlockingAllowed with base::ScopedBlockingCall
6224,CopyNSImage was removed
6225,ContentRulesetService -> RulesetService
6226,gfx::NativeView is no longer NSView on mac
6227,extra parameters to BrowserClient::HandleExternalProtocol
6228,GetCachePath replaced with GetGeneratedCodeCacheSettings
6229,base/sys_info.h -> base/system/sys_info.h
6230,blink::WebReferrerPolicy -> network::mojom::ReferrerPolicy
6231,less const in WebContents
6232,ScopedNestableTaskAllower in MessageLoopCurrent
6233,HandleKeyboardEvent returns bool
6234,remove OnAreExperimentalCookieFeaturesEnabled
6235,OnCanEnablePrivacyMode -> OnForcePrivacyMode
6236,migrate to non-deprecated v8 functions
6237,update boringssl patches
6238,update v8 patches
6239,roll Chrome to 72.0.3626.52 and update patches
6240,Bump v5.0.0-nightly.20190122
6241,build: fix release asset download for now (#16486)
6242,feat: make ipc-message and ipc-message-sync events public (#16468)
6243,docs: fix web-request.md listener signatures in electron.d.ts (#16485)
6244,fix: takeHeapSnapshot() using public IPC channel for internal implementation (#16480)
6245,refactor: delete atom_api_renderer_ipc.h (#16481)
6246,fix:  not working with contextIsolation + sandbox (#16469)
6247,docs: Fix TouchBar API example (#16482)
6248,Bump v5.0.0-nightly.20190121
6249,build: temporarily disable arm to unblock nightlies (#16479)
6250,fix: prevent double-destroy of window (#16472)
6251,build: auto-fix linting issues on commit (#16466)
6252,feat: make zoomLevel/zoomFactor sync (#16410)
6253,"Revert ""Bump v5.0.0-nightly.20190119"""
6254,Bump v5.0.0-nightly.20190119
6255,feat: promisify desktopCapturer.getSources (#16427)
6256,"Revert ""Bump v5.0.0-nightly.20190118"""
6257,Bump v5.0.0-nightly.20190118
6258,"Revert ""Bump v5.0.0-nightly.20190118"""
6259,Bump v5.0.0-nightly.20190118
6260,chore: always try to nuke tags (#16451)
6261,"Revert ""Bump v5.0.0-nightly.20190118"""
6262,Bump v5.0.0-nightly.20190118
6263,"Revert ""Bump v5.0.0-nightly.20190118"""
6264,Bump v5.0.0-nightly.20190118
6265,feat: add preload-error event to webContents (#16411)
6266,chore: remove unused osfhandle hack (#16305)
6267,test: ensure legacy callback functions work (#16436)
6268,fix: correctly handle IPC for promise-based methods (#16433)
6269,docs: fix promisification.md formatting (#16434)
6270,feat: promisify protocol.isProtocolHandled() (#16423)
6271,"Revert ""Bump v5.0.0-nightly.20190116"""
6272,Bump v5.0.0-nightly.20190116
6273,docs: fix typo in build instructions for windows (#16414)
6274,feat: use default-app behavior in packaged apps (#16310)
6275,refactor: promise_util promise creation (#16401)
6276,docs: show the code of adding devtools extension (#16186)
6277,feat: split openExternal into sync and async (#16176)
6278,fix: windowmenu did not show the window list on macOS (#16387)
6279,chore: remove unused deps (#16373)
6280,fix: emit IPC event in correct context if isolation and sandbox enabled (#16352)
6281,"Revert ""Bump v5.0.0-nightly.20190111"""
6282,Bump v5.0.0-nightly.20190111
6283,feat: Upgrade to Chromium 71.0.3578.98 (#15966)
6284,"Revert ""Bump v5.0.0-nightly.20190111"""
6285,Bump v5.0.0-nightly.20190111
6286,"Revert ""Bump v5.0.0-nightly.20190111"""
6287,Bump v5.0.0-nightly.20190111
6288,"Revert ""Bump v5.0.0-nightly.20190111"""
6289,Bump v5.0.0-nightly.20190111
6290,redo: size -> length (#16370)
6291,build: fix the build with enable_run_as_node disabled (#15711)
6292,test: allow retries for flaky mas loginitem specs (#16347)
6293,fix: beep on Ubuntu (#16350)
6294,chore: fix tag cleanup (#16353)
6295,fix: improve release notes (#16343)
6296,chore: add 'use strict' to default app sources (#16346)
6297,"Revert ""chore: s/size/length (#16351)"""
6298,chore: s/size/length (#16351)
6299,fix: return after handling Esc for fullscreen in WebContentsDelegate (#16342)
6300,Bump v5.0.0-nightly.20190110
6301,feat: add fileMenu / viewMenu / appMenu roles (#16328)
6302,Bump v5.0.0-nightly.20190109
6303,fix: properly determine if WebContents is offscreen in WebContentsDelegate (#16329)
6304,chore: fix electron.d.ts file upload (#16335)
6305,"Revert ""Bump v5.0.0-nightly.20190108"""
6306,Bump v5.0.0-nightly.20190108
6307,chore: pass dryRun arg correctly (#16333)
6308,"Revert ""Bump v5.0.0-nightly.20190108"""
6309,Bump v5.0.0-nightly.20190108
6310,chore: github => octokit in release notes (#16332)
6311,feat: add additional remote APIs filtering (#16293)
6312,docs: fix app.setAppUserModelId link (#16322)
6313,chore: refactor scripts for octokit update  (#16284)
6314,test: add specs to version bump utils (#16315)
6315,Add instructions to get Notifications working on Win 10 Update (#16320)
6316,refactor: pass isWebViewTagEnabled via ELECTRON_BROWSER_SANDBOX_LOAD (#16238)
6317,chore: fix json parsing for npm publish (#16318)
6318,Merge pull request #16203 from electron/alkuzmin/add-external-binaries-config
6319,fix: register accelerator if role has no registerAccelerator (#16309)
6320,chore: release notes should be an object (#16313)
6321,Bump v5.0.0-nightly.20190107
6322,chore: fix pre passing to atom.rc (#16311)
6323,"Revert ""Bump v5.0.0-nightly.20190107"""
6324,Bump v5.0.0-nightly.20190107
6325,chore: trim output of branch correctly (#16307)
6326,"Revert ""ci: use config version 2.1 on CircleCI (#15665)"" (#16304)"
6327,"chore: make ""nodeIntegration"" and ""webviewTag"" default to false (#16235)"
6328,"Revert ""Bump v4.0.0-nightly.20190107"""
6329,Bump v4.0.0-nightly.20190107
6330,feat: add app.commandLine.hasSwitch() / app.commandLine.getSwitchValue() (#16282)
6331,build: extract external binaries config
6332,fix: update license year (#16287)
6333,Merge pull request #16252 from electron/miniak/guest-view-manager
6334,security: improve IPC validation in guest-view-manager
6335,chore: @electron/nightly => electron-nightly (#16273)
6336,chore: add additional logging during asset upload (#16279)
6337,chore: result => result.data (#16274)
6338,Update browser-window.md with alpha hex formatting (#16269)
6339,docs: Update reference to xcode 8.3.3 (#16267)
6340,fix: correctly pass hidden-page argument to isolated renderers (#16258)
6341,fix: error if a11y support changed before ready (#16261)
6342,Fix typos in app.md (#16260)
6343,fix: don't register some shortcuts without accessibility  (#16125)
6344,feat: add mac support to systemPrefs.getColor() (#16249)
6345,feat: expose systemPreferences.getSystemColor() (#16248)
6346,feat: add mac support to systemPrefs.getAccentColor() (#16251)
6347,chore: add link to clerk readme to PR checklist (#16253)
6348,refactor: use helpers for command-line parsing in renderer/init.js (#16239)
6349,chore: update deprecated LSGetApplicationForURL (#16180)
6350,chore: publish nightlies to electron-nightly (#15938)
6351,fix: don't expose isolatedWorld to global (#16208)
6352,feat: add multi BrowserView support to BrowserWindow (#16148)
6353,chore: update @types/node dep (#16174)
6354,fix: extend tracing startRecording API to take a full tracing config (#13914)
6355,fix: add missing require in chromium-spec (#16153)
6356,chore: make nugget quiet by default (#16147)
6357,security: allow to block desktopCapturer.getSources() calls (#15964)
6358,feat: add option to generate explicit URLs in the release notes (#16126)
6359,"docs: specify ""role"" types for ""menu-item"" (#16129)"
6360,fix: do not allow the window to grab focus when tabbing / shift+tabbing (#16042)
6361,test: promisify a bunch of tests (#16051)
6362,feat: Support response headers in File protocol handler (#16098)
6363,docs: note that visual zoom is disabled by default (#16130)
6364,chore: release.id => release.data.id (#16132)
6365,feat: expose app accessibility status api (#16119)
6366,fix: support async child process methods without callback in asar (#15927)
6367,fix: fix Electron not starting in development from the CLI (#16116)
6368,chore: remove chrome_process_finder.patch (#16113)
6369,chore: update PR template to request better release notes (#16080)
6370,chore: fix chrome_process_finder.patch description (#15577)
6371,docs: move require related breaking changes to Electron 6.0 (#16109)
6372,docs: Improve the doc about BrowserWindow title property (#16086)
6373,chore: simplify code for modules internally using remote.require in sandbox (#16104)
6374,docs: more natural language in Mac app store guide (#16095)
6375,chore: correctly capitalize releaseID (#16079)
6376,feat: allow immediate MacOS notifications (#16060)
6377,chore: no need to expose Initialize of ipc module (#16066)
6378,fix: register webview in main world when using contextIsolation (#16067)
6379,chore: add BinaryMuse to troppers (#16062)
6380,chore: simplify main world setup of contextIsolation (#16046)
6381,docs: contextIsolation is no longer experimental (#16043)
6382,ci: Cleanup build dirs on Azure Devops  (#16047)
6383,fix: make 'setParentWindow' compatible under Windows (#15775)
6384,chore: enable v2 sandbox on mac (#15647)
6385,fix: fix an original-fs regression introduced in 4.0 betas (#16028)
6386,chore: misc cleanup (#16037)
6387,test: fix flaky before-input-event test (#16027)
6388,"build: make it possible to pass a ""--directory"" arg to ""git am"" (#16024)"
6389,fix: return pointer instead of pointer's content (#16014)
6390,chore: add webui_resources to pak (#16009)
6391,fix: restore ability to disable color correct rendering (#15898)
6392,security: block chrome.tabs.executeScript() for non chrome-extension: URLs (#15929)
6393,fix: allow 2 threads for CreateIoCompletionPort on single-core to prevent busy looping (#15975)
6394,fix: do not print an error for an expected condition (#15991) (#15992)
6395,fix: incorrect view ordering for customButtonsOnHover (#15564)
6396,chore: disable bump-version on arm32 (#15994)
6397,chore: simplify promisify helper  (#15952)
6398,chore: make rpc-server reply to sender frame instead of the main frame (#15973)
6399,chore: warn when people attempt to use the Electron module to do Electron things but from node (#15916)
6400,chore: rename nativeRequire to potentiallyRemoteRequire (#15971)
6401,feat: webContents.loadURL returns a promise (#15855)
6402,chore: convert bump script to js (#15820)
6403,feat: support mixed-sandbox mode on linux (#15870)
6404,refactor: simplify isRemoteModuleEnabled handling in sandboxed renderers (#15961)
6405,refactor: use helpers when using the remote module in sandboxed renderers (#15960)
6406,feat: implement 'app-command' events for browser history navigation keys on Linux (#15441)
6407,feat: promisify app.getFileIcon() (#15742)
6408,docs: es6ify 'Breaking Changes' and 'File' API pages (#15507)
6409,feat: deprecate modules internally using remote.require in sandboxed renderer context (#15145)
6410,fix: use appropriate site instance for cross-site nav's (#15821)
6411,chore: remove electabul (#15954)
6412,docs: remove methods invoking the callback repeatedly from promisification.md (#15951)
6413,chore: restore ppapi_host DCHECK (#15788)
6414,feat: add media access APIs for macOS Mojave (#15624)
6415,fix: security: don't allow arbitrary methods to be invoked on webContents via IPC (#15919)
6416,chore: remove old patch for fixing ffmpeg on 32-bit linux (#15226)
6417,Merge pull request #15019 from Anrock/child-window-location
6418,fix: default prop of location should be empty str
6419,fix: set setter of window.location
6420,feat: introduce LocationProxy for BrowserWindowProxy
6421,feat: add support for DesktopCapturerSource.appIcon
6422,build: Enable arm embedded builtins (#15939)
6423,chore: move getCurrentBranch to a util file (#15921)
6424,fix: make windowMenu role correct on MacOS (#15930)
6425,Merge pull request #15405 from electron/chromium-upgrade/70
6426,refactor: don't expose NavigationController as an internal module (#15920)
6427,FIXME: disable v8 embedded builtins feature for arm flavor
6428,chore: update libgtkui_export.patch
6429,chore: backport_958b761_from_upstream_v8.patch is not needed for Ch70
6430,chore: bit_hash_seed_commits.patch is not needed for Ch70
6431,chore: pick_b0af309_from_upstream_v8.patch is not needed for Ch70
6432,chore: fix_font_thickness.patch is not needed for Ch70
6433,chore: ensure_cookie_store.patch is not needed for Ch70
6434,chore: roll DEPS 70.0.3538.110
6435,chore: move node specific build config out of //electron
6436,chore: use base::JoinString to concatenate vector
6437,chore: fix v8 deprecation warnings
6438,chore: update fix_trackpad_scrolling.patch
6439,chore: update frame_host_manager.patch
6440,fix: remove explicitly enabled SharedArrayBuffer feature flag
6441,chore: roll DEPS 70.0.3538.102
6442,chore: update printing.patch
6443,chore: update customizable_app_indicator_id_prefix.patch
6444,chore: rm fix_zoom_display.patch
6445,"fix: reimplement FrameSubscriber with mojo, re-enable tests"
6446,fix: update and re-enable OSR
6447,FIXME: disable some specs
6448,spec: update inspector-binding.js
6449,spec: force create network context for proxy tests
6450,fix: use proxy lookup api of network context to resolve proxies
6451,fix: disable kSpareRendererForSitePerProcess feature
6452,chore: update CreateSkBitmapFromHICON usage for new API (no pointer)
6453,build: disable microsoft include warning
6454,build: explicitly depend on //dbus for the linux build
6455,chore: replace ShowWithWindowState with Show inside native_window_views
6456,chore: update GetLabelFrontList to be GetLabelStyle in menu model
6457,fix: use url::AddCORSEnabledScheme
6458,fixup! add missing newlines to patches
6459,chore: fix linting
6460,chore: check GetAgent as GetTracingController() crashes if no agent is set
6461,chore: update asar injection for new node internal module loader
6462,chore: SetTracingController becomes SetAgent and corresponing contructions updated
6463,Introduce explicit configuration to CertVerifier
6464,fix: update node inspector api usage
6465,Use CompletionOnceCallback in URLFetcherResponseWriter.
6466,Change Value::BlobStorage to std::vector
6467,Reorganize MediaStreamType enums
6468,Make IsolateHolder aware of the isolate type.
6469,Complete TaskPriority::BACKGROUND->BEST_EFFORT mass rename
6470,Add notifications to UKM.xml.
6471,Respond for handling protocol commands async
6472,Create a CodeCache per each storage_partition to store generated code
6473,FIXME: Remove SchemeRegistry::RegisterURLSchemeAsCORSEnabled
6474,Move NetworkConnectionTracker getter to network_service_instance.h
6475,ProxyConfigDictionary: Use base::Value
6476,Move CRLSets to being part of CertVerifier::Config
6477,Flatten ResourceRequestBody data
6478,FIXME: word_start and medial_capital_as_word_start are removed from WebFindOptions
6479,Change SubscribePermissionStatusChange to use a RFH to query permissions
6480,fix: update to per context v8::Script::Compile api
6481,Use CompletionOnceCallback in URLRequestSimpleJob.
6482,Fix invalid handle errors found with App Verifier
6483,"fix: [UI] Resolve method conflict between MenuModel, SimpleMenuModel::Delegate"
6484,fix: Remove DEFINE_WEB_CONTENTS_USER_DATA_KEY in //electron.
6485,chore: make BrowserObserver a CheckedObserver
6486,fixme: C70 removed DidReceiveCompositorFrame
6487,"chore: fix ShouldFork impl, referrer stripping has been removed"
6488,chore: post_task and friends now live under base/task
6489,chore: replace PreContentInitialization with PreCreateMainMessageLoop
6490,chore: bump node
6491,chore: update v8 patches for Chromium 70
6492,chore: update package-lock.json
6493,update DEPS
6494,rebase chromium patches on M70
6495,chore: remove unused module (#15917)
6496,docs: update mojave-dark-mode-guide.md (#15888)
6497,chore: allow bumping stable => beta (#15906)
6498,chore: improve granular release cleanup (#15900)
6499,Fix GTK menubar item color (#15878)
6500,ci: Renable ffmpeg and mksnapshot tests on Azure Devops (#15800)
6501,chore: DCHECK that events are only emitted on the UI thread (#15873)
6502,security: only handle related IPCs when  tag is enabled (#15859)
6503,fix: move NativeWindow tracking to OSR WCV (#15585)
6504,fix: backport patch that ensures that cookie store is always created (#15836)
6505,fix: ignore unused freopen result (#15884)
6506,test: fix flaky takeHeapSnapshot test (#15853)
6507,refactor: simplify logic for enabling stack dumping (#15872)
6508,Fixed typo in dialog.md (#15861)
6509,test: fix a bunch of flaky tests related to emittedOnce (#15871)
6510,chore: remove browser_plugin_wheel.patch (#15787)
6511,fix: form control rendering on 10.14 Mojave (#14865)
6512,fix: prevent bluetooth device list from growing without bound (#15805)
6513,fix: osr windows respect display scale factor (#15733)
6514,refactor: eliminate duplicate code exposing process APIs (#15824)
6515,docs: makes note of HTTP header CSP usage with file:// (#14768)
6516,feat: Implement process.getProcessMemoryInfo to get the process memory usage (#14847)
6517,docs: add new widevine requirements (#14024)
6518,feat: promisify win.capturePage() (#15743)
6519,chore: change return type of platform_util::SetLoginItemEnabled (#15854)
6520,chore: expose release id for use in cleanup (#15845)
6521,test: fix remote-debugging-port test calling done twice (#15857)
6522,chore: fix V8 deprecation warnings (#15842)
6523,fix: add missing shell_resources.pak to repack target (#15844)
6524,fix: backport patch to fix scrolling problem (#15830)
6525,feat: add activate option to webContents.openDevTools (#13852)
6526,Merge pull request #12686 from Anrock/browserview-handle-window-open
6527,test: add test for window.open in BrowserView
6528,fix: remove event monitor before destroying window
6529,fix: move window.open handlers from BrowserWindow to WebContents
6530,chore: remove scoped_clipboard_writer.patch (#15843)
6531,chore: add promise api runtime flag (#15841)
6532,fix: improved event flow management related to 'will-resize' event on Windows (#15695)
6533,feat: add registerAccelerator flag to allow menu items to optionally skip accelerator registration (#15723)
6534,chore: remove unused test.py (#15822)
6535,chore: restore //url dchecks (#15637)
6536,chore: remove browser_plugin_guest.patch (#15786)
6537,build: fix native_mksnapshot build (#15770)
6538,fix: bypass CORB when web security is disabled (#15737)
6539,fix: schedule a paint after browserview's background is set (#15784)
6540,fix: load the chrome. API on chrome-extension pages in sandbox mode (#15563)
6541,fix: remove duplicated status code (#15707)
6542,view: add ResizeArea class (#15752)
6543,chore: remove no_stack_dumping.patch (#15785)
6544,chore: remove FileChooser AddExtensionForFilename (#15510)
6545,chore: add spec for --inspect after a -- (#15237)
6546,feat: Add app.getLocaleCountryCode() method for region detection (#15035)
6547,"revert: ""fix: window.open site instance should belong to same browsing instance (#15216)"" (#15757)"
6548,doc: Update Windows build instructions to include debugging tools (#15765)
6549,docs: changed German link with English one for Windows SDK Archive (#15764)
6550,Update webview-tag.md (#15741)
6551,docs: add note about win_delay_load_hook (#15766)
6552,build: make make_locale_dirs idempotent (#15768)
6553,chore: don't explicitly destroy asar archives (#15734)
6554,docs: add troubleshooting section for win toolchain prompt (#15761)
6555,chore: allow for callback => promise deprecation (#15758)
6556,fix: ensure that file descriptors 0/1/2 are opened at startup (#15555)
6557,fix: On close trying to remove observer from an empty collection leads to an access violation (#15739)
6558,Merge pull request #15618 from electron/system_netwok_context
6559,fix: package swiftshader binaries (#15380)
6560,ci: temporarily disable verify ffmpeg & mksnapshot tests on vsts (#15732)
6561,fix: always disable setuid sandbox on linux (#15722)
6562,fix: crash in sandbox on linux when getting execPath (#15701)
6563,fix: restore missing .lproj directories (#15721)
6564,build: use different directory for generated breakpad symbols (#15716)
6565,feat: add numpad accelerator strings (#15689)
6566,fix: return system shared url loader for content layer
6567,fix: initialize system network context from IOThread
6568,refactor: move IOThread and NetLog ownership to g_browser_process
6569,fix: create system network context for global requests
6570,feat: add about panel customization on linux (#15658)
6571,chore: remove add_atomic_lib_to_dependencies_even_for_sysroot_builds.patch (#15692)
6572,chore: fix window width in spec for win (#15693)
6573,fix: window.open site instance should belong to same browsing instance (#15216)
6574,feat: allow partial setting of window bounds (#15677)
6575,ci: use config version 2.1 on CircleCI (#15665)
6576,fix: bypass DOM storage quota (#15596)
6577,docs: remove unsafe eval section of security tutorial (#15675)
6578,feat: expose showAboutPanel for MacOS (#15674)
6579,build: auto-gen libnotify_loader.cc (#15648)
6580,refactor: no longer require submenu for services menuitem (#15656)
6581,fix: NSWindow crash happening on macos 10.9 (#15660)
6582,fix: Menu accelerators not working (#15094)
6583,ci: add testing for mksnapshot (#15627)
6584,chore: remove deprecated touch-bar API (#15650)
6585,chore: re-enable DCHECK in node_debugger (#15649)
6586,refactor: printing implementation (#15143)
6587,chore: restore process_metrics_win.cc dcheck (#15631)
6588,chore: restore node.cc IsPseudoElement dcheck (#15634)
6589,chore: restore blink loader dchecks (#15638)
6590,chore: restore webui-related bindings DCHECK (#15633)
6591,chore: restore WeakReference dcheck (#15629)
6592,fix: send NSView* as the response to getNativeWindowHandle() instead of a null handle (#15521)
6593,fix: destroy WebContents synchronously on shutdown (#15541)
6594,chore: remove the 'get-patch' script (#15586)
6595,chore: restore viz dcheck (#15632)
6596,fix: match Chrome's font fallback behavior (#15486)
6597,feat: add methods to allow customization of save dialog during will-download event (#15497)
6598,chore: restore kill_win.cc dcheck (#15630)
6599,fix: make certain values on process read-only (#15628)
6600,docs: add a mojave dark mode guide (#15267)
6601,fix: correctly display zoom in accelerator on mac (#15502)
6602,feat: allow registering multiple shortcuts (#15542)
6603,chore: add explanation to resource_file_conflict.patch (#15612)
6604,fix: correctly package Login Helper in mas builds (#15610)
6605,fix: make feature strings more robust to whitespace (#15602)
6606,build: add v8_context_snapshot_generator to mksnapshot zip (#15606)
6607,better release notes (#15169)
6608,chore: add simple set/unset loginitem spec (#15595)
6609,refactor: don't use AppIndicatorIcon directly (#15536)
6610,"fix: update the ""SSL_get_tlsext_status_type"" patch (#15587)"
6611,fix: hiddenInset titleBar console spam (#15576)
6612,refactor: remove 10.9 specific menu code (#15578)
6613,docs: add more links to the devtools protocol docs (#15581)
6614,chore: fix missing \n at end of exported patches (#15579)
6615,chore: remove unused use_transparent_window.patch (#15534)
6616,fix: use NSURL path for receipt url (#15355)
6617,build: store the patches config in a json file (#15395)
6618,build: make pyyaml an optional dependency (#15565)
6619,refactor: more cleanup of chromium_src (#15424)
