Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge branch 'custom-port-is-reset-when-selecting-a-relay-ios-199',0.48924512,Fix error printed from the CLI when issuing relay update.,,0
Prevent overwriting relay constraints when selecting a relay location,0.71828115,Show relay location constraint correctly in the CLI when it is set to any.,,1
Merge branch 'sort-split-tunneling-apps-in-alphabetical-order-droid-168',0.4647299,Fix initial state of Split tunneling excluded apps list. Previously it was not notified the daemon,,0
Order split tunneling apps by name,0.68302816,"Show ""Exclude applications"" header if needed when entering the ""Split tunneling"" screen.",,0
Merge branch 'add-option-to-disable-in-app-version-notifications',0.6665216,Fix missing in app notification about unsupported version.,,0
Add option to disable version notifications,0.6438073,Change version string parsing to never suggest the user to upgrade to an older version.,"For example, set the following in local.properties: ENABLE_IN_APP_VERSION_NOTIFICATIONS=false",0
Move buildConfigField configuration,0.38977858,Remove upstart init configuration files,,0
Merge branch 'device-improvements',0.37046617,that is the same as the git tag they receive: android/.,,0
Add new device in-app notification,0.63575155,Add device management to the Android app. This simplifies knowing which device is which and adds,,0
Add device name to new account view,0.58600724,Add device management to the Android app. This simplifies knowing which device is which and adds,,0
Add info button to account view device row,0.51549137,"Add ""Manage account"" button to the account view.",,0
Merge branch 'add-creation-date-to-device-name-in-too-many-devices-view-des-180',0.5146595,"Fix sorting of devices in the ""too many devices""-view to properly sort on device creation time.",,0
Add creation date to device list,0.7842761,Include creation timestamp for devices in the CLI.,,1
Merge branch 'migrate-location-selection-view-to-droid-61',0.3625329,Fix old settings deserialization to allow migrating settings from versions older than 2019.6.,,0
Migrate select location fragment to compose,0.35282293,Fix crash that could happen when leaving the Select Location screen.,,0
Merge branch 'enable-shadowsocks-relay-caching-ios-185',0.44523573,App will now use packaged relay list if it's newer than the cached one. ,,0
Replace Caching type with FileCache,0.43374488,"Migrate cache to a directory readable by all users, consistent with Android and Linux.",,0
Cache the last used shadowsocks configuration and reuse it subsequently,0.61572325,Integrate initial Shadowsocks proxy support. Accessible via CLI.,,0
Merge branch 'ignore-typography-ellipsis',0.28298008,Disable logging of translation errors in production. This will among other things prevent error,,0
Set lint to ignore typography ellipsis errors,0.29042572,Disable logging of translation errors in production. This will among other things prevent error,,0
Merge branch 'logging-in-does-not-resume-background-api-requests-des-234',0.37138113,Fix the bug which caused the account token history to remain stale after logout.,,0
Update changelog,0.5883342,Add changes dialog which will include the most notable changes in each new version.,,0
Resume background requests after login,0.565903,"Restart daemon when coming back from system hibernation with terminated user session, since",,0
Merge branch 'move-account-button-from-settings-to-header-droid-88',0.4057301,"Add ""Manage account"" button to the account view.",,0
Re-generate lint baseline,0.21643925,* Generate a new WireGuard key to replace the old,,0
Remove account cell from settings,0.48922956,"Add ""Manage account"" button to the account view.",,0
Add account button in header,0.5496683,"Add ""Manage account"" button to the account view.",,0
Add account icon,0.6877221,Add themed icon.,,0
Merge branch 'improve-mac-os-build-instructions',0.41955656,Notarize release builds with Apple. Making them run without warning on 10.15 Catalina.,,0
Improve the android build instructions for macOS,0.4523819,Notarize release builds with Apple. Making them run without warning on 10.15 Catalina.,,0
Merge branch 'too-many-devices-view-isnt-shown-des-186',0.40288812,"Fix sorting of devices in the ""too many devices""-view to properly sort on device creation time.",,0
Update translations,0.6813755,Updated translations for new strings in the app,,0
Replace thrown error in account data fetch with typed values,0.37244347,  relay even if account data might be invalid.,,0
Merge branch 'create-gui-tests-for-tunnel-state-des-61',0.417043,"Rename tunnel interface to ""Mullvad"".",,0
Add tunnel state GUI tests,0.6835538,Add quick settings tile to control the tunnel state.,,0
Merge branch 'add-background-task',0.37310758,Fix crash that could sometimes happen when restarting the background service.,,0
Formalize background tasks,0.4490168,Android Background Execution Limits.,,0
Merge branch 'refine-app-configuration',0.3306121,"Always reconnect appropriately after an upgrade. Previously, installing the app twice in",,0
Formalize application targets,0.45502472,Include version information (meta data) in executables and DLLs.,,0
Merge branch 'ci-lockfiles-always-complained-about',0.31231308,Notarize release builds with Apple. Making them run without warning on 10.15 Catalina.,,0
Fix CI verification script,0.37786996,"Improve offline check so if it fails, it always fails as online.",The verification script running on github would complain that the first commit of a PR changed all of the locked down files if this commit was unsigned. The reason was that in our github enviornment we don't fetch the entire git history but instead only the needed commits (so called shallow repository). The entire history is therefore folded into the first commit in the shallow repo. Since this history contains modifications of locked down files and since this commit is not signed the script will think this commit modified files its not allowed to. This fix deepens the shallow repo by 1 after fetching. It also clarifies a print in verification script to be more descriptive.,0
Merge branch 'fix-vpn-settings-dialog-states',0.49301273,"Change all occurrences of ""MullvadVPN"" into ""Mullvad VPN"", this affects",,0
Fix auto-connect and local network sharing toggle state,0.67422044,Add option to enable auto-connecting behavior,The UI glitch was that the auto-connect and local network sharing toggles would have the wrong state when certain info dialogis were opened due to an issue with mapping the VM state to a UI state.,0
Merge branch 'cannot-log-out-from-the-account-view-ios-192',0.45232207,Fix bug causing desktop app to log in if account number field was filled when removing account,,0
Fix bug when user presses logged out button,0.60937685,Fix login appearing to be cancelled after leaving the login screen while logging in.,,0
Merge branch 'replace-applicationimageview-with-compose-droid-155',0.3769866,Fully uninstall the old app when performing a downgrade. This solves the problem of downgrades,,0
Replace ApplicationImageView with compose implementation,0.31957868,Fix adaptive app icon which previously had a displaced nose and some other oddities.,,0
Merge branch 'custom-dns-subtitle-incorrectly-formatted-droid-164',0.35421187,"This release is for Android only. From now on, Android releases will have this new header format",,0
Fix vpn settings subtitles,0.5870951,"Enable ""Always require VPN"" by default if the settings cannot be parsed. This reduces the number",Replace HtmlText for custom dns subtitle with annotated string Use correct text style for custom dns subtitle Use extra bold instead of bold for emphasized words Fix magic numbers in expandable compose cell,0
Merge branch 'android-fix-pq-des-232',0.41963243,Here is a list of all changes since last stable release android/2022.3:,,0
Exclude tunnel sockets after PSK exchange,0.57862836,  and exclude paths from the tunnel correctly when these occur. This sometimes only works,,0
"Route everything via the tunnel during PSK exchange on Android, but drop everything not destined for the gateway",0.59156346,"Add split-tunnelling, allowing apps to be configured to be excluded from the tunnel.",,0
Merge branch 'implement-redeem-voucher-service-ios-187',0.36840662,Add possibility to pay with voucher in the desktop app.,,0
REST: replace guard with simple if statement,0.3098112,"  return any error, but it also ignored the rules the daemon tried to add.",,0
Implement redeeming voucher code,0.7045577,  Redeem Voucher dialog.,,1
Merge branch 'creating-custom-text-formatter-for-account-number-and-ios-186',0.40167654,Redact all account numbers in the account number history from problem reports instead of only the,,0
Prevent division by zero,0.24464169,  if an error occurs.,,0
Format text based on group size via separator,0.29707497,  possible to fit more into the same area and makes text easier to read.,,0
Merge branch 'create-custom-alert-dialogs-ios-106',0.4229069,Fix missing in app notification about unsupported version.,,0
Create custom alert dialogs,0.46323693,Change button colors on problem report no email confirmation dialog to match the desktop version.,,0
Merge branch 'set-account-flow',0.3711803,"Add ""Manage account"" button to the account view.",,0
SetAccount: rework to use callback flow vs. child operations,0.34386724,"Handle in the GUI, if something external changes the account token in the daemon. I.e. triggered",,0
AppDelegate: rename func to setupNotifcations(),0.3812551,Fix crash when clicking in-app URL notifications.,,0
Merge remote-tracking branch 'origin/packet-tunnel-should-rotate-the-key-if-ios-109',0.44980836,Fix collapsing tunnel information causing tunnel out IP address information to be lost.,,0
PacketTunnel: rotate private key on mismatch with server,0.53105605,"Reconnect with a new key when WireGuard key is rotated automatically, previously the tunnel would",,0
Merge branch 'relayconstraints-fails-to-deserialize-existing-data-ios-190',0.539762,Fix error printed from the CLI when issuing relay update.,,0
Add custom deserialiser for RelayConstraints,0.5413477,Show relay location constraint correctly in the CLI when it is set to any.,,0
Merge branch 'improve-error-handling-in-connect-and-status-commands-des-110',0.34903938,  Mullvad patches for faster connect and other improvements.,,0
Improve UX of CLI when user connects while not logged in,0.6037418,"Add --wait flag to connect, disconnect and reconnect CLI subcommands to make the CLI wait","If the user is not logged in to an active account, we will from now on issue a warning if they try to connect to a relay using mullvad-cli. Previously, we would silently just start blocking all internet traffic. This is well and good, as this is mandated by the state machine model. The huge issue is that the user was unaware about the current status of their connection without running further CLI commands or checking the GUI. As this is to be considered a frustrating edge case, we might as well try to help the user, since they can't look for answers on the world wide web.",0
Merge branch 'add-quantum-resistance-ui-droid-41',0.34262842,  and GitHub. The buttons are still visible for F-Droid builds.,,0
Update feature list to include quantum tunneling for android,0.6323416,Experimental: Upgrade the support for quantum-resistant WireGuard tunnels to a newer protocol.,,0
Update changelog to include quantum tunneling,0.70371914,Experimental: Upgrade the support for quantum-resistant WireGuard tunnels to a newer protocol.,,1
Add tests for quantum resistant tunnel,0.7585914,Experimental: Upgrade the support for quantum-resistant WireGuard tunnels to a newer protocol.,,1
Add android support for quantum tunneling in the daemon,0.638414,Add setting for quantum resistant tunnels to the desktop GUI.,,0
Add translations for quantum resistant tunneling,0.6990757,Experimental: Upgrade the support for quantum-resistant WireGuard tunnels to a newer protocol.,,0
Add ui for quantum resistant connection and setting,0.6384062,Add setting for quantum resistant tunnels to the desktop GUI.,Show if quantum resistant connection is used in connect fragment Add option for quantum resistant connection in vpn settings Listen for quantum resistant state in vpn settings,0
Merge branch 'revert-mockk-version',0.3940791,Fix incorrect version string in .deb installer causing downgrade warnings when upgrading from beta,,0
Revert mockk to 1.13.3,0.3857791,Fix downgrades on macOS silently keeping previous version.,Reverting due to the same issues reported in: link,0
Merge branch 'update-android-feature-list',0.42355448,that is the same as the git tag they receive: android/.,,0
Update android feature list,0.5134483,Here is a list of all changes since last stable release android/2022.3:,,0
Merge branch 'upgrade-koin-libraries-droid-162',0.363734,Fix Debian package not upgrading properly due to a bug in the post-remove script.,,0
Upgrade koin version to 3.4.1 and koin-compose library,0.38419572,Update Electron from 11.2.3 to 11.4.9.,Co-authored-by: Albin albin@mullvad.net,0
Merge branch 'bump-dependencies-and-update-suppressions',0.43875915,Fix Debian package not upgrading properly due to a bug in the post-remove script.,,0
Fix formatting,0.4399793,Fix erroneous styles in the settings view.,,0
Update gradle dependency suppressions,0.43598032,Adjust the minimum supported Android version to correctly reflect the supported versions decided,,0
Bump gradle dependencies,0.44383365,Adjust the minimum supported Android version to correctly reflect the supported versions decided,,0
Bump gradle version check tool,0.5170742,Add CLI command for fetching latest app versions and verifies whether the running version is,,0
Bump gradle audit tool,0.38817158,  This fixes audit ticket MUL-02-007.,,0
Merge remote-tracking branch 'mullmat/main',0.41139373,"Add the Mullvad CLI frontend and problem report CLI tool to the PATH, so it can be",,0
Add Mullvad VPN typography font styles to Type.kt,0.49181876,"Change all occurrences of ""MullvadVPN"" into ""Mullvad VPN"", this affects",,0
Fix changelog entry,0.4599414,Log errors present in initialization sequence to the log file.,,0
Merge branch 'add-settings-field-to-specify-port-ios-143',0.3788127,Fix old settings deserialization to allow migrating settings from versions older than 2019.6.,,0
Preferences: Remove unused import of RelayCache,0.6490923,App will now use packaged relay list if it's newer than the cached one. ,,0
Add custom port selection to settings,0.57738394,Add custom option to WireGuard port selector.,,0
Merge branch 'macos-routing-rework-2',0.42184895,Order routes by prefix size in ascending order when applying them.,,0
Update documentation for offline monitor,0.60446095,Further improve offline monitor to properly receive ENETUNREACH.,,0
Rework macOS routing,0.60996747,Use rule-based routing and static routes. Avoids monitoring and duplicating the main routing,,0
Remove FS dependencies,0.5002011,Fix unused dependencies loaded in the service/tile DI graph.,,0
Attempt to setup routes the other way,0.67855406,  Fixes an issue where seemingly manually added routes would be returned,,0
Merge branch 'prevent-important-files-from-being-removed-des-216',0.40835488,Fix Debian package not upgrading properly due to a bug in the post-remove script.,,0
Verify that important files have not been accidentally removed,0.4644717,Be more scrupulous about removing temporary files used by the installer and uninstaller.,"Verify that we do not remove any file we deem important. If any such file is removed, they should also be removed from the list this CI job uses, and as such we raise a flag. Update the CI job to also check that all files in the list of important files still exists in the working directory/at the HEAD where it's being executed from.",0
Merge branch 'upgrade-trust-dns-server',0.44928882,Only update DNS settings if updating would change the effective settings. This is a work-around,,0
Upgrade trust-dns-server to avoid RUSTSEC-2023-0041,0.46986598,Disable DNS over TLS for tunnel's DNS config when using systemd-resolved.,,0
Merge branch 'change-text-indentation-and-add-checkmark-for-obfuscation-droid-143',0.34096557,that is the same as the git tag they receive: android/.,,0
Add spaced column that is useful for cell previews,0.26525652,  possible to fit more into the same area and makes text easier to read.,,0
Order dimensions alphabetically,0.41791362,"List devices on an account sorted by creation date, oldest to newest, instead of alphabetically.",,0
Add preview for selectable cell,0.33244604,Changed how the Select Location screen scrolls so that more items can be viewed at the same time.,,0
Change obfuscation title to wireguard obfuscation,0.73784506,"Add obfuscation settings under ""WireGuard settings"".",,1
Add checkmark icon to selected obfuscation mode,0.40231714,Add themed icon.,,0
Merge branch 'trigger-audit-check-daily-and-on-lockfile-changes-droid-160',0.41842085,  This fixes audit ticket MUL-02-007.,,0
Add daily scheduled gradle audit check,0.37460873,  This fixes audit ticket MUL-02-007.,,0
Set audit task action name,0.46341038,  This fixes audit ticket MUL-02-007.,,0
Limit PR audit trigger path to gradle lockfile,0.42206186,  This fixes audit ticket MUL-02-007.,,0
Merge branch 'fix-cpp-version',0.34415323,Stop returning bogus version information when there is no version cache.,,0
Update submodules,0.29027203,  ways not update properly.,,0
Set explicit C++ standard to C++20,0.30968356,Deprecated support for Debian 10. This also means dropping support for glibc older,,0
Merge branch 'change-text-and-indentation-for-dns-content-blockers-droid-142',0.38358867,Only update DNS settings if updating would change the effective settings. This is a work-around,,0
Update text and indentation for compose cells,0.23954713,  possible to fit more into the same area and makes text easier to read.,Make BaseCell internal Add configurable title view for BaseCell called BaseCellTitle Remove SwitchComposeCell title view and use BaseCellTitle instead Remove HtmlText for SwitchComposeCell and use annotated string instead Replace mullvad colors with material colors Replace text font size and font styles with text styles,0
Merge branch 'change-info-icon-to-an-alert-icon-in-des-71',0.43181357,Fix duplicated notifications in some situations.,,0
Change dialog type to caution for bridge mode and multihop warnings,0.41185024,Mark CLI bridge set state argument as required to avoid a crash.,,0
Merge branch 'change-icon-size-in-too-many-devices-des-70',0.3819977,Update shape of macOS icon to be in line with Apple's guidelines.,,0
Make close icon smaller in too many devices view,0.5189998,"Make the settings screen scrollable, so that the quit button is reachable on small screens.",,0
Merge branch 'notification-hide-action-button-when-noaction',0.53323835,  flow) are either hidden or leads to the app itself (notification actions) in order to comply with,,0
NotificationBanner: break down init() on smaller functions,0.49239904,Disable notification actions for persistent notifications since they were called when pressing,,0
NotificationBanner: bump action button opacity to 80%,0.50691956,Android 6 and older: Fix notification button icons.,,0
NotificationBanner: add system spacing between body and action button,0.48877406,Improve notification look by adding application name and icon.,,0
Rename didPress to handleActionTap,0.35248804,Add tray context menu with actions.,,0
Group in-app banner constants into UIMetrics.InAppBannerNotification,0.4198497,Fix in-app notification button not working for some notifications.,,0
UIMetrics: add severity indicator size,0.41099933,Improve responsiveness of the controls and status text in the main view in the desktop app.,,0
NotificationBanner: hide action button when it's not provided,0.6638783,Disable notification actions for persistent notifications since they were called when pressing,,0
NotificationBanner: Add missing trailing anchor for title label,0.5214794,Improve notification look by adding application name and icon.,,0
NotificationBanner: add target once,0.57504976,Fix duplicated notifications in some situations.,,0
Merge branch 'fix-device-account-refresh',0.4914216,Refresh device data when opening the account view to ensure the local data is up-to-date and that,,0
Refresh account and device data when account controller is being presented,0.756387,Refresh device data when opening the account view to ensure the local data is up-to-date and that,,1
Settings: filter repeating routes in navigation controller delegate,0.46075928,Use rule-based routing and static routes. Avoids monitoring and duplicating the main routing,,0
Update android app version to 2023.2,0.63374025,Here is a list of all changes since last stable release android/2022.3:,,0
Update changelog for android/2023.2,0.83287966,Here is a list of all changes since last stable release android/2022.3:,,1
Merge branch 'introduce-mullvadtransport-ios-181',0.44032288,Remove the Mullvad OpenVPN intermediate transition CA. Used when transitioning from the old to,,0
"Introduce MullvadTransport and move Shadowsocks there, share TransportProvider implementation",0.59333724,Integrate initial Shadowsocks proxy support. Accessible via CLI.,,0
Merge branch 'update-fdroid-feature-graphic-and-screenshots-droid-158',0.37477452,  and GitHub. The buttons are still visible for F-Droid builds.,,0
Update android feature graphic,0.5200008,Here is a list of all changes since last stable release android/2022.3:,,0
Update android screenshots,0.40046176,Here is a list of all changes since last stable release android/2022.3:,,0
Merge branch 'arm-mac-build-universal-1',0.41761073,Fix architecture field for ARM RPM builds so the app installs on Fedora based distros.,,0
Delete platform-irrelevant libraries,0.4847198,"Extend uninstaller to also remove logs, cache and optionally settings.",,0
Update electron builder,0.7181495,Update Electron from 11.2.3 to 11.4.9.,,1
Enable building universal app on ARM mac,0.5831712,  be built for ARM64.,,0
