Index,Release Note,Release Note Abstract
1,"PackageCompiler v2.1.7
Diff since v2.1.6
Closed issues:
- v2.1.6 can not create_app (#812)
Merged pull requests:
- fix importing executable before trying to compile its julia_main (#813) (@KristofferC)
- bump version (#814) (@KristofferC)","PackageCompiler v2.1.7
Diff since v2.1.6
Closed issues:
- v2.1.6 can not create_app (#812)
Merged pull requests:
- fix importing executable before trying to compile its julia_main (#813) (@KristofferC)
- bump version (#814) (@KristofferC)"
2,"PackageCompiler v2.1.6
Diff since v2.1.5
Closed issues:
- compile_app() fails to build if paths are used (on Windows) (#721)
- Precompile stage doesn't support packages with the same names and different uuids (#767)
- InitError(mod=:micromamba_jll ... (#784)
- Example for creating image with Plots.jl not working (#786)
- fatal: error thrown and no exception handler available. (#789)
- With 1.9.0-beta4, sysimages aren't built for the specified JULIA_CPU_TARGET (#790)
- Reenable ignored precompile statements on julia 1.9+ (#798)
- Parallel image generation works in julia nightly, but is still single threaded in PackageCompiler (#799)
Merged pull requests:
- Build and run MyLib (#732) (@rikhuijzer)
- Mention uuid too in error (#733) (@rikhuijzer)
- suggest using Plots.init() (#750) (@rdiaz02)
- Allow the create_app function to accept and propagate the script::Union{Nothing, String} kwarg (#788) (@DilumAluthge)
- Fix two typos (#797) (@goggle)
- fail early if both incremental and filter_stdlibs (#800) (@baggepinnen)
- Pass CPU targets as cmdline args (#804) (@ven-k)
- Some fixes to precompile ""replay"" (#805) (@KristofferC)
- Bump version (#810) (@KristofferC)","PackageCompiler v2.1.6
Diff since v2.1.5
Closed issues:
- compile_app() fails to build if paths are used (on Windows) (#721)
- Precompile stage doesn't support packages with the same names and different uuids (#767)
- InitError(mod=:micromamba_jll ... (#784)
- Example for creating image with Plots.jl not working (#786)
- fatal: error thrown and no exception handler available. (#789)
- With 1.9.0-beta4, sysimages aren't built for the specified JULIA_CPU_TARGET (#790)
- Reenable ignored precompile statements on julia 1.9+ (#798)
- Parallel image generation works in julia nightly, but is still single threaded in PackageCompiler (#799)
Merged pull requests:
- Build and run MyLib (#732) (@rikhuijzer)
- Mention uuid too in error (#733) (@rikhuijzer)
- suggest using Plots.init() (#750) (@rdiaz02)
- Allow the create_app function to accept and propagate the script::Union{Nothing, String} kwarg (#788) (@DilumAluthge)
- Fix two typos (#797) (@goggle)
- fail early if both incremental and filter_stdlibs (#800) (@baggepinnen)
- Pass CPU targets as cmdline args (#804) (@ven-k)
- Some fixes to precompile ""replay"" (#805) (@KristofferC)
- Bump version (#810) (@KristofferC)"
3,"PackageCompiler v2.1.5
Diff since v2.1.4
Closed issues:
- Fail early if no compiler can be found? (#677)
- Tests are failing on Julia 1.6 (#706)
- Split run_compiler so users can get the location of the compiler? (#716)
- Check c++ compiler earlier (#727)
- Avoid redownloading MKL_jll for each testset (#766)
Merged pull requests:
- Call get_compiler_cmd() at the beginning of create_sysimage and create_app (#770) (@DilumAluthge)
- Test suite: on Julia 1.6, remove LLVMExtra_jll from the MyApp/Project.toml file (#771) (@DilumAluthge)
- use smaller micromamba_jll rather than huge MKL_jll to test lazy artifacts (#772) (@IanButterworth)
- clarify that project arg should be a path. (#773) (@sjkelly)
- RFC: propagate build flags into sysimg (#774) (@sjkelly)
- CI: Combine the tests and the docs into a single CI workflow (#775) (@DilumAluthge)
- CI: add the ci_started job (#776) (@DilumAluthge)
- README: Fix the CI status badge (#777) (@DilumAluthge)
- bump version (#782) (@KristofferC)","PackageCompiler v2.1.5
Diff since v2.1.4
Closed issues:
- Fail early if no compiler can be found? (#677)
- Tests are failing on Julia 1.6 (#706)
- Split run_compiler so users can get the location of the compiler? (#716)
- Check c++ compiler earlier (#727)
- Avoid redownloading MKL_jll for each testset (#766)
Merged pull requests:
- Call get_compiler_cmd() at the beginning of create_sysimage and create_app (#770) (@DilumAluthge)
- Test suite: on Julia 1.6, remove LLVMExtra_jll from the MyApp/Project.toml file (#771) (@DilumAluthge)
- use smaller micromamba_jll rather than huge MKL_jll to test lazy artifacts (#772) (@IanButterworth)
- clarify that project arg should be a path. (#773) (@sjkelly)
- RFC: propagate build flags into sysimg (#774) (@sjkelly)
- CI: Combine the tests and the docs into a single CI workflow (#775) (@DilumAluthge)
- CI: add the ci_started job (#776) (@DilumAluthge)
- README: Fix the CI status badge (#777) (@DilumAluthge)
- bump version (#782) (@KristofferC)"
4,"PackageCompiler v2.1.4
Diff since v2.1.2
Closed issues:
- Segfault while compiling package using a foreign type (#700)
- RNG not being seeded during precompilation (#755)
- Failures on julia 1.10.0-DEV (#761)
Merged pull requests:
- Run CI on 1.9-nightly (#753) (@IanButterworth)
- Add an inner testsets to help find failures (#754) (@IanButterworth)
- Fix 1.9 (#757) (@IanButterworth)
- Grammar (#758) (@LilithHafner)
- Patch bump. Set CI timeout to 90 mins (#760) (@IanButterworth)
- Fixes for 1.10 (#762) (@IanButterworth)
- PackageCompiler v2.1.4 (#763) (@IanButterworth)","PackageCompiler v2.1.4
Diff since v2.1.2
Closed issues:
- Segfault while compiling package using a foreign type (#700)
- RNG not being seeded during precompilation (#755)
- Failures on julia 1.10.0-DEV (#761)
Merged pull requests:
- Run CI on 1.9-nightly (#753) (@IanButterworth)
- Add an inner testsets to help find failures (#754) (@IanButterworth)
- Fix 1.9 (#757) (@IanButterworth)
- Grammar (#758) (@LilithHafner)
- Patch bump. Set CI timeout to 90 mins (#760) (@IanButterworth)
- Fixes for 1.10 (#762) (@IanButterworth)
- PackageCompiler v2.1.4 (#763) (@IanButterworth)"
5,"PackageCompiler v2.1.2
Diff since v2.1.1
Merged pull requests:
- Add script kwarg to create_library to enable running of custom Julia code (#748) (@sharanry)
- bump version (#749) (@KristofferC)","PackageCompiler v2.1.2
Diff since v2.1.1
Merged pull requests:
- Add script kwarg to create_library to enable running of custom Julia code (#748) (@sharanry)
- bump version (#749) (@KristofferC)"
6,"PackageCompiler v2.1.1
Diff since v2.1.0
Closed issues:
- create_app Error: could not find project (#734)
- Provide more useful info when sysimage generation fails (#739)
- --compile-all option does not finish (#741)
Merged pull requests:
- Monitor for low free memory during sysimage generation (#740) (@IanButterworth)
- PackageCompiler v2.1.1 (#745) (@IanButterworth)","PackageCompiler v2.1.1
Diff since v2.1.0
Closed issues:
- create_app Error: could not find project (#734)
- Provide more useful info when sysimage generation fails (#739)
- --compile-all option does not finish (#741)
Merged pull requests:
- Monitor for low free memory during sysimage generation (#740) (@IanButterworth)
- PackageCompiler v2.1.1 (#745) (@IanButterworth)"
7,"PackageCompiler v2.1.0
Diff since v2.0.11
Merged pull requests:
- Factor out the ""find compiler"" logic into a separate get_compiler_cmd function (#731) (@DilumAluthge)","PackageCompiler v2.1.0
Diff since v2.0.11
Merged pull requests:
- Factor out the ""find compiler"" logic into a separate get_compiler_cmd function (#731) (@DilumAluthge)"
8,"PackageCompiler v2.0.11
Diff since v2.0.10
Closed issues:
- nightly (1.9) tests failing (#708)
Merged pull requests:
- remove use of jl_set_value on 1.9. fix UndefVarError for new nightly error formatting (#709) (@simonbyrne)
- Reinstate RelocatableFolders compat & patch bump (#729) (@IanButterworth)","PackageCompiler v2.0.11
Diff since v2.0.10
Closed issues:
- nightly (1.9) tests failing (#708)
Merged pull requests:
- remove use of jl_set_value on 1.9. fix UndefVarError for new nightly error formatting (#709) (@simonbyrne)
- Reinstate RelocatableFolders compat & patch bump (#729) (@IanButterworth)"
9,"PackageCompiler v2.0.10
Diff since v2.0.9
Closed issues:
- Apps/libraries/sysimages that have no package dependancies trigger unnecessary warning (#692)
- LLVM error (simd / LoopVectorization) (#724)
Merged pull requests:
- run CI on julia 1.8 (#707) (@simonbyrne)
- Support RelocatableFolders v1 (#722) (@AshlinHarris)
- CI: change '~1.8.0-0' to '1.8' (#723) (@DilumAluthge)","PackageCompiler v2.0.10
Diff since v2.0.9
Closed issues:
- Apps/libraries/sysimages that have no package dependancies trigger unnecessary warning (#692)
- LLVM error (simd / LoopVectorization) (#724)
Merged pull requests:
- run CI on julia 1.8 (#707) (@simonbyrne)
- Support RelocatableFolders v1 (#722) (@AshlinHarris)
- CI: change '~1.8.0-0' to '1.8' (#723) (@DilumAluthge)"
10,"PackageCompiler v2.0.9
Diff since v2.0.8
Closed issues:
- New warning, possible bug (#713)
Merged pull requests:
- Add concurrency control to GitHub workflow runs (#712) (@davidanthoff)
- Fix an incorrect warning message (#715) (@DilumAluthge)","PackageCompiler v2.0.9
Diff since v2.0.8
Closed issues:
- New warning, possible bug (#713)
Merged pull requests:
- Add concurrency control to GitHub workflow runs (#712) (@davidanthoff)
- Fix an incorrect warning message (#715) (@DilumAluthge)"
