Index,Message,Description,Message Abstract,Description Abstract
1,Translated using Weblate (Norwegian Bokmål (nb)),Currently translated at 79.1% (19 of 24 strings) Translation: Terminal/Terminal (Extra) Translate-URL: https://l10n.elementary.io/projects/terminal/extra/nb/,Translated using Weblate (Norwegian Bokmål (nb)),Currently translated at 79.1% (19 of 24 strings) Translation: Terminal/Terminal (Extra) Translate-URL: link/
2,Translated using Weblate (Portuguese),Currently translated at 95.8% (23 of 24 strings) Translation: Terminal/Terminal (Extra) Translate-URL: https://l10n.elementary.io/projects/terminal/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 95.8% (23 of 24 strings) Translation: Terminal/Terminal (Extra) Translate-URL: link/
3,Install man page with meson (#731),,Install man page with meson (#731),
4,Translated using Weblate (Dutch),Currently translated at 100.0% (83 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/nl/,Translated using Weblate (Dutch),Currently translated at 100.0% (83 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
5,Translated using Weblate (Indonesian),Currently translated at 100.0% (24 of 24 strings) Translation: Terminal/Terminal (Extra) Translate-URL: https://l10n.elementary.io/projects/terminal/extra/id/,Translated using Weblate (Indonesian),Currently translated at 100.0% (24 of 24 strings) Translation: Terminal/Terminal (Extra) Translate-URL: link/
6,Translated using Weblate (Indonesian),Currently translated at 100.0% (83 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 100.0% (83 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
7,Translated using Weblate (Indonesian),Currently translated at 100.0% (83 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 100.0% (83 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
8,Translated using Weblate (Indonesian),Currently translated at 78.3% (65 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 78.3% (65 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
9,Translated using Weblate (Indonesian),Currently translated at 78.3% (65 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 78.3% (65 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
10,Translated using Weblate (Indonesian),Currently translated at 78.3% (65 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 78.3% (65 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
11,Translated using Weblate (Indonesian),Currently translated at 78.3% (65 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 78.3% (65 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
12,Translated using Weblate (Indonesian),Currently translated at 45.7% (38 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 45.7% (38 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
13,Translated using Weblate (Indonesian),Currently translated at 45.7% (38 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 45.7% (38 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
14,Translated using Weblate (Indonesian),Currently translated at 45.7% (38 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 45.7% (38 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
15,Translated using Weblate (Indonesian),Currently translated at 45.7% (38 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 45.7% (38 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
16,Translated using Weblate (Indonesian),Currently translated at 40.9% (34 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 40.9% (34 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
17,Translated using Weblate (Indonesian),Currently translated at 40.9% (34 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 40.9% (34 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
18,Translated using Weblate (Indonesian),Currently translated at 40.9% (34 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/id/,Translated using Weblate (Indonesian),Currently translated at 40.9% (34 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
19,Translated using Weblate (French),Currently translated at 100.0% (24 of 24 strings) Translation: Terminal/Terminal (Extra) Translate-URL: https://l10n.elementary.io/projects/terminal/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (24 of 24 strings) Translation: Terminal/Terminal (Extra) Translate-URL: link/
20,Translated using Weblate (Portuguese),Currently translated at 100.0% (83 of 83 strings) Translation: Terminal/Terminal Translate-URL: https://l10n.elementary.io/projects/terminal/terminal/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (83 of 83 strings) Translation: Terminal/Terminal Translate-URL: link/
