Index,Release Note,Release Note Abstract
1,"Changed

@cheywood improved quote style. (#1165)
@Strubbl increased max widget counter value. (#1170)

Fixed

Fixed offline image caching on Android 10+. (#1118)
Fixed a problem with deleted article sweeping in some situations. (#909)
Fixed a problem with long annotations blocking sync. (#1153)
@scubajeff fixed custom text selection actions. (#1176)
Jeff Held (@solkaz) fixed a crash during search when certain characters are used. (#1125)

Maintenance

Lots of dependency updates (stetho, conscrypt, okhttp, material).
Taco (@TacoTheDank) improved some code. (#1116)
Removed legacy code. (#1114)

Translations

Czech
Dutch
French
German
Greek (new)
Portuguese
Turkish
Traditional Chinese (new)
","Changed
@cheywood improved quote style. (#1165)
@Strubbl increased max widget counter value. (#1170)
Fixed
Fixed offline image caching on Android 10+. (#1118)
Fixed a problem with deleted article sweeping in some situations. (#909)
Fixed a problem with long annotations blocking sync. (#1153)
@scubajeff fixed custom text selection actions. (#1176)
Jeff Held (@solkaz) fixed a crash during search when certain characters are used. (#1125)
Maintenance
Lots of dependency updates (stetho, conscrypt, okhttp, material).
Taco (@TacoTheDank) improved some code. (#1116)
Removed legacy code. (#1114)
Translations
Czech
Dutch
French
German
Greek (new)
Portuguese
Turkish
Traditional Chinese (new)"
2,"Added

Konrad Heidler (@khdlr) added LaTeX rendering (optional) (#1104).
Added an option to improve search for CJK languages (#1095).

Changed

Target SDK version updated to 30 (Android 11) (#1072).
Updated translations.

Fixed

Conscrypt initialization errors are ignored now (#1103).
Fixed a rare ""Unknown server version"" error (#1075).
","Added
Konrad Heidler (@khdlr) added LaTeX rendering (optional) (#1104).
Added an option to improve search for CJK languages (#1095).
Changed
Target SDK version updated to 30 (Android 11) (#1072).
Updated translations.
Fixed
Conscrypt initialization errors are ignored now (#1103).
Fixed a rare ""Unknown server version"" error (#1075)."
3,"Added

Olivier Mehani (@shtrom) added a context menu item to add tag from selection. https://github.com/wallabag/android-app/pull/1053

Fixed

Fixed some crashes on Android 8+. https://github.com/wallabag/android-app/pull/1068
","Added
Olivier Mehani (@shtrom) added a context menu item to add tag from selection. link
Fixed
Fixed some crashes on Android 8+. link"
4,"Added

@di72nn made the articles content use lazy-load, which improves performance a bit. This also brings full-text search and advanced queries. A full sync is recommended https://github.com/wallabag/android-app/pull/874 https://github.com/wallabag/android-app/pull/872
@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. https://github.com/wallabag/android-app/pull/843
@di72nn added the possibility to launch a QR code scanner app for easier wallabag credentials setup https://github.com/wallabag/android-app/pull/369
@di72nn added extra stacktrace details when an error happens and also added a button on the error notification to copy the details to the clipboard https://github.com/wallabag/android-app/pull/881
@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915
@The-Compiler introduced an option to inspect chromium webviews to assist debugging https://github.com/wallabag/android-app/pull/884
Share-menu: favorite/archive/tag articles right after sharing.
Tags (clickable) are displayed in the article view.
""Untagged"" list.
Long-press menu (only for single articles).
Saving origin URL when adding from other articles.
Splash screen when starting app https://github.com/wallabag/android-app/pull/1008

Changed

@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861
@The-Compiler made the Onxy e-ink devices use the specific e-ink theme https://github.com/wallabag/android-app/pull/886
@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries
Dependencies updates
Text-to-speech changes
Better interruption handling.
Image alt-text is now pronounced.
Some other changes.
Limit the number of suggested tags to 50.
Startup time improvements.

Fixed

@di72nn fixed issues with themes in fullscreen view and action bar when watching full screen videos https://github.com/wallabag/android-app/pull/870
@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877
thanks to @Strubbl and @di72nn, the special characters in the title are now HTML decoded https://github.com/wallabag/android-app/pull/893
@di72nn fixed a sync error when deleting all tags from an article
Adaptive icon.
UI should no longer be blocked by database operations.
Other fixes and improvements
Various fixes #1004 #1005 #1006 #1011
Fixed crash on the tags management screen. (@di72nn)
Fixed annotations. (@di72nn)

Updated translations

Basque
Chinese (Simplified)
Croatian
Dutch
French
German
Hungarian
Italian
Japanese
Korean
Norwegian Bokmål
Polish
Russian
Spanish
Turkish
Ukrainian
","Added
@di72nn made the articles content use lazy-load, which improves performance a bit. This also brings full-text search and advanced queries. A full sync is recommended link link
@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. link
@di72nn added the possibility to launch a QR code scanner app for easier wallabag credentials setup link
@di72nn added extra stacktrace details when an error happens and also added a button on the error notification to copy the details to the clipboard link
@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. link
@The-Compiler introduced an option to inspect chromium webviews to assist debugging link
Share-menu: favorite/archive/tag articles right after sharing.
Tags (clickable) are displayed in the article view.
""Untagged"" list.
Long-press menu (only for single articles).
Saving origin URL when adding from other articles.
Splash screen when starting app link
Changed
@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions link
@The-Compiler made the Onxy e-ink devices use the specific e-ink theme link
@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries
Dependencies updates
Text-to-speech changes
Better interruption handling.
Image alt-text is now pronounced.
Some other changes.
Limit the number of suggested tags to 50.
Startup time improvements.
Fixed
@di72nn fixed issues with themes in fullscreen view and action bar when watching full screen videos link
@di72nn fixed a webview crash happening with Android 5 link
thanks to @Strubbl and @di72nn, the special characters in the title are now HTML decoded link
@di72nn fixed a sync error when deleting all tags from an article
Adaptive icon.
UI should no longer be blocked by database operations.
Other fixes and improvements
Various fixes #1004 #1005 #1006 #1011
Fixed crash on the tags management screen. (@di72nn)
Fixed annotations. (@di72nn)
Updated translations
Basque
Chinese (Simplified)
Croatian
Dutch
French
German
Hungarian
Italian
Japanese
Korean
Norwegian Bokmål
Polish
Russian
Spanish
Turkish
Ukrainian"
5,"Fixed

Fixed crash on the tags management screen. (@di72nn)
Fixed annotations. (@di72nn)
","Fixed
Fixed crash on the tags management screen. (@di72nn)
Fixed annotations. (@di72nn)"
6,"Changes

Limit the number of suggested tags to 50.
Startup time improvements.
","Changes
Limit the number of suggested tags to 50.
Startup time improvements."
7,"Added

Splash screen when starting app https://github.com/wallabag/android-app/pull/1008

Changes

Various fixes #1004 #1005 #1006 #1011
","Added
Splash screen when starting app link
Changes
Various fixes #1004 #1005 #1006 #1011"
8,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.
Added

Share-menu: favorite/archive/tag articles right after sharing.
Tags (clickable) are displayed in the article view.
""Untagged"" list.
Long-press menu (only for single articles).
Saving origin URL when adding from other articles.

Changes

Adaptive icon.
UI should no longer be blocked by database operations.
Other fixes and improvements

Text-to-speech changes

Better interruption handling.
Image alt-text is now pronounced.
Some other changes.
","Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.
Added
Share-menu: favorite/archive/tag articles right after sharing.
Tags (clickable) are displayed in the article view.
""Untagged"" list.
Long-press menu (only for single articles).
Saving origin URL when adding from other articles.
Changes
Adaptive icon.
UI should no longer be blocked by database operations.
Other fixes and improvements
Text-to-speech changes
Better interruption handling.
Image alt-text is now pronounced.
Some other changes."
9,"Release was borked, see https://github.com/wallabag/android-app/releases/tag/2.4.0-beta.3
Added

Share-menu: favorite/archive/tag articles right after sharing.
Tags (clickable) are displayed in the article view.
""Untagged"" list.
Long-press menu (only for single articles).
Saving origin URL when adding from other articles.
Ability to export logcat to file

Changes

Adaptive icon.
UI should no longer be blocked by database operations.
A lot of refactoring.

Fixes

Fixes to API client credentials management

Text-to-speech changes

Better interruption handling.
Image alt-text is now pronounced.
Some other changes.
","Release was borked, see link
Added
Share-menu: favorite/archive/tag articles right after sharing.
Tags (clickable) are displayed in the article view.
""Untagged"" list.
Long-press menu (only for single articles).
Saving origin URL when adding from other articles.
Ability to export logcat to file
Changes
Adaptive icon.
UI should no longer be blocked by database operations.
A lot of refactoring.
Fixes
Fixes to API client credentials management
Text-to-speech changes
Better interruption handling.
Image alt-text is now pronounced.
Some other changes."
10,"Added

@di72nn made the articles content use lazy-load, which improves performance a bit. This also brings full-text search and advanced queries. A full sync is recommended https://github.com/wallabag/android-app/pull/874 https://github.com/wallabag/android-app/pull/872
@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. https://github.com/wallabag/android-app/pull/843
@di72nn added the possibility to launch a QR code scanner app for easier wallabag credentials setup https://github.com/wallabag/android-app/pull/369
@di72nn added extra stacktrace details when an error happens and also added a button on the error notification to copy the details to the clipboard https://github.com/wallabag/android-app/pull/881
@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915
@The-Compiler introduced an option to inspect chromium webviews to assist debugging https://github.com/wallabag/android-app/pull/884

Changed

@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861
@The-Compiler made the Onxy e-ink devices use the specific e-ink theme https://github.com/wallabag/android-app/pull/886
@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries
Dependencies updates

Fixed

@di72nn fixed issues with themes in fullscreen view and action bar when watching full screen videos https://github.com/wallabag/android-app/pull/870
@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877
thanks to @Strubbl and @di72nn, the special characters in the title are now HTML decoded https://github.com/wallabag/android-app/pull/893
@di72nn fixed a sync error when deleting all tags from an article

Updated translations

Russian
Hungarian
Polish
German
Norwegian Bokmål
Chinese (Simplified)
French
","Added
@di72nn made the articles content use lazy-load, which improves performance a bit. This also brings full-text search and advanced queries. A full sync is recommended link link
@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. link
@di72nn added the possibility to launch a QR code scanner app for easier wallabag credentials setup link
@di72nn added extra stacktrace details when an error happens and also added a button on the error notification to copy the details to the clipboard link
@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. link
@The-Compiler introduced an option to inspect chromium webviews to assist debugging link
Changed
@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions link
@The-Compiler made the Onxy e-ink devices use the specific e-ink theme link
@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries
Dependencies updates
Fixed
@di72nn fixed issues with themes in fullscreen view and action bar when watching full screen videos link
@di72nn fixed a webview crash happening with Android 5 link
thanks to @Strubbl and @di72nn, the special characters in the title are now HTML decoded link
@di72nn fixed a sync error when deleting all tags from an article
Updated translations
Russian
Hungarian
Polish
German
Norwegian Bokmål
Chinese (Simplified)
French"
